VBRMKWD,62,8341,94,14,MISER
LKJOFHT,40,4857,30,42,GENEROUS
JXTWBFV,11,10435,97,40,GEEK
PGIUMLU,87,8857,76,8,GEEK
AXFKKRV,7,8925,63,8,GEEK
PONPLLJ,41,7243,1,44,GENEROUS
BJLKFCO,31,6918,79,20,GEEK
MWGKPUK,69,10278,13,29,MISER
NOSTAJM,15,5400,77,34,GEEK
UPKSWPL,67,7114,66,44,GEEK
DXPMLVA,95,2810,13,26,MISER
SFICYLB,9,4770,83,3,GEEK
TFKLARW,43,6810,94,31,MISER
XKDQRFU,67,4835,26,30,GEEK
RJULBIG,9,6627,81,8,MISER
TTTJWVS,19,4281,68,11,GEEK
SKTRGYE,55,6887,36,5,MISER
IRRRNWT,91,8767,88,5,MISER
LWGGCPL,86,7828,24,15,GEEK
HYSFHWB,99,3415,76,32,GENEROUS
CSEFIDN,30,3490,56,21,MISER
JEKVVCP,12,5884,20,28,GEEK
OJADSIW,4,9474,33,10,MISER
DCXUFWA,80,6390,38,18,GEEK
MQXJHSR,94,10878,100,34,GENEROUS
DFKRKEV,88,8420,52,31,GENEROUS
FJMBXFV,92,3822,100,4,GEEK
QYOBFPO,9,8194,90,16,GEEK
KVDUEWR,26,2112,58,21,MISER
BASCAAC,24,9427,54,10,MISER
KWHMRYQ,47,4509,23,47,GENEROUS
XLGPAXP,59,3574,55,32,MISER
KLURIQD,86,3866,18,42,GEEK
CJOMUPT,26,4068,32,12,GEEK
GDSUKNK,60,10403,27,22,GEEK
LPFSLLD,52,8943,22,32,MISER
SNMRYMX,60,4544,10,31,GEEK
LURDEHQ,76,7556,77,38,MISER
XHTJYEH,48,8354,19,1,GENEROUS
KVSNUGP,40,2664,40,1,GENEROUS
XVSWUGC,10,7221,36,42,GEEK
MMDYDPM,2,5564,21,24,GENEROUS
OGCRWMB,47,5423,67,48,MISER
YOVVEYD,23,5900,63,48,GENEROUS
KCMSORN,68,9998,6,46,GEEK
OHSHICU,31,3882,41,30,GEEK
XCPWWWT,33,3132,61,5,GEEK
DIBFICO,80,10758,33,7,GEEK
TTILBWT,5,4413,76,29,GENEROUS
MNIKHII,3,5384,62,17,GEEK
BAXUIPG,69,9118,83,37,MISER
MPCGOMS,90,5699,54,3,GEEK
PBJJRHQ,82,9030,4,34,GENEROUS
TKODBXI,81,10466,41,6,GENEROUS
HIUXVUL,11,9479,65,28,GENEROUS
HLILFLQ,62,5133,45,31,GENEROUS
OYFQBDT,8,7149,53,20,GENEROUS
NGDWKAF,17,8963,100,12,MISER
YECYSGU,30,4428,74,45,MISER
NBQXLPE,90,9600,22,24,GEEK
UQAHBDH,1,8261,74,31,GEEK
VJKHIOJ,30,2328,82,33,MISER
LCRBGAV,81,9664,28,35,MISER
LAYUHWR,34,8792,88,43,MISER
WJHNXUK,91,1457,66,41,GEEK
RYJVCVH,73,5226,82,34,GENEROUS
KKXIORU,58,6262,34,31,GEEK
LMEKCTA,69,8336,84,3,GEEK
EIQMCEG,6,8581,7,3,GENEROUS
MITYISI,87,1367,99,1,GENEROUS
WNGJBJI,77,2129,48,29,MISER
NUMUEKN,1,5508,51,23,GENEROUS
MSRYALY,65,2565,53,13,GENEROUS
OIEOYSF,78,8441,78,7,MISER
JLCOLWN,24,9766,30,22,MISER
UCBGKOJ,45,7295,43,38,MISER
OPFXMJN,65,9620,26,26,MISER
GRRLKGX,83,10572,68,18,MISER
VIUVLXR,33,5208,30,34,GENEROUS
HSSVOMG,49,6989,94,1,GENEROUS
LFFJQTY,68,2549,20,43,MISER
VPGDUMM,80,7563,44,33,GEEK
TBRLQRC,37,2010,38,11,GENEROUS
ELJQTWD,74,1977,36,36,MISER
XHRJOWU,30,6749,81,11,GEEK
IGAGTSI,26,8579,26,16,GEEK
PGAAOKN,50,1440,22,45,GENEROUS
LDVEWRE,76,3055,68,41,GENEROUS
CFWHXQI,66,6782,13,22,GEEK
DODJEGS,80,5021,61,32,GEEK
OINLGLV,45,9965,58,7,MISER
PVAFMSF,54,2025,51,50,MISER
EJRCPSH,72,8940,71,14,MISER
ULDVYKP,21,5463,65,25,GEEK
LHYUODE,28,3637,33,31,GENEROUS
WUMJKEL,58,3941,30,38,GEEK
OOJECCJ,64,3962,31,1,MISER
BVQDNMA,16,10411,12,13,MISER
XPCGVVS,72,2843,37,22,GENEROUS
GXUBBXH,11,3644,7,10,GENEROUS
