FBLUDYY,76,10008,94,44,GEEK
CXRIDQR,24,4650,2,43,MISER
LNHRARY,35,4286,49,10,MISER
IXYITIG,43,3996,22,41,MISER
BYXTJFP,21,9431,2,25,GEEK
BTKXNNK,87,3701,49,33,GEEK
TJFGQQR,13,4341,64,17,MISER
JYAIQCA,16,1985,37,4,MISER
SOJERWU,29,2219,7,3,GEEK
KDLTKGI,2,6588,64,3,GENEROUS
HKPMSMF,67,1167,65,13,GEEK
HBKOTWQ,69,8613,82,16,GENEROUS
MDNQWSR,8,4635,23,47,GEEK
CRMJGYB,70,1183,99,8,GENEROUS
MPLIYWD,92,10408,40,41,GENEROUS
BSOTGBI,77,5900,44,35,MISER
BJAEEFS,10,3122,7,30,MISER
KGNNMCQ,38,7344,78,36,MISER
EAISQRN,64,3976,100,24,GEEK
JBBFNTH,70,3445,95,19,GEEK
OTMPJVA,19,6826,54,29,GEEK
WLNCBQO,41,2993,23,1,GENEROUS
IGNFURI,53,4506,37,37,MISER
OBNBRTJ,5,5858,47,21,GENEROUS
CJUQIIQ,18,9980,51,24,GENEROUS
DWMRYPF,31,2436,38,42,GEEK
WDNQYAT,9,8790,9,17,GEEK
MDAYRBM,51,4917,39,24,MISER
QOOOUBM,2,6497,91,32,GEEK
NBFOUER,83,9512,59,50,GEEK
HSLCDCB,81,9654,74,31,GEEK
GQHJMIS,83,9920,10,8,GEEK
PHWHYNH,98,6130,67,11,GENEROUS
MADLHYO,76,5698,82,30,MISER
RUXJAJH,70,10388,81,1,GENEROUS
PTTDSRO,56,8148,21,50,MISER
INXJHNK,19,2602,97,1,MISER
TMUPPNP,55,9184,69,11,GEEK
UNKDIVF,63,2872,72,36,GEEK
ENSGGTN,90,7890,10,39,MISER
TKTGUSC,100,10418,87,2,GEEK
PPXGJGQ,31,5014,17,47,MISER
UHJXUGO,96,4286,92,48,MISER
UUGAHUF,53,8588,29,11,MISER
HDHUKVU,97,10835,92,35,GEEK
KPXPYCS,14,8021,36,14,GEEK
PGTARUA,72,9373,30,27,GEEK
SPFKOYA,52,4388,97,36,MISER
CNIGICC,24,4455,46,3,GENEROUS
AUJRBYN,38,7374,35,43,GENEROUS
UIYFDHJ,30,10144,89,41,MISER
UBPWCKC,94,7354,23,32,GEEK
MBENBDT,9,2727,34,47,GEEK
VMDECVH,17,10227,8,47,GEEK
CPBSXBX,10,8160,73,20,GEEK
INOETND,59,7521,89,14,MISER
HKBSGJT,25,10621,12,45,GENEROUS
TUTKLDF,58,3188,100,40,GEEK
OXQLQPB,41,4166,2,6,MISER
VOCMTRN,47,8794,43,19,GEEK
FGVXMJK,21,4323,89,31,GENEROUS
XCBGUXV,70,6229,1,24,GENEROUS
DMSRYOV,84,2877,13,23,MISER
GTMCFHI,49,9703,9,48,GENEROUS
TPDBARJ,39,7089,67,6,GEEK
CNFDMCV,39,5349,68,30,GENEROUS
LUSOWRY,56,3005,92,2,GEEK
QPNKDCP,8,10792,94,46,GENEROUS
SUATEGB,5,1090,98,17,GEEK
YPBKPAW,26,2776,72,39,GENEROUS
PTQJYSB,71,5136,74,9,MISER
PEHKSWB,48,3936,93,20,MISER
FIIFKJT,43,8862,49,9,MISER
XQDMWII,65,10381,92,25,GENEROUS
ARYYMMN,91,8288,6,22,GEEK
CBKHIGI,20,3536,51,9,GENEROUS
ENWGPPB,76,5232,60,26,MISER
GEOGWUT,21,8680,47,28,GENEROUS
UQHPXCH,18,9446,27,26,MISER
VGLSYFD,61,9545,57,12,GEEK
HDYJCVM,4,5024,51,13,MISER
KONHMWV,28,8792,2,41,GEEK
NYFDXAJ,79,1836,34,31,GENEROUS
FDKGHHL,37,6685,49,23,MISER
UYWAETG,50,3705,32,7,MISER
VSHDFYI,91,8032,92,1,GENEROUS
VVDPGNH,86,9546,13,12,MISER
GXNUUXC,96,10797,26,32,GEEK
WQJQWFW,94,5652,84,17,MISER
DTJJJIN,92,5634,68,40,GENEROUS
ATUSXUE,7,9739,76,13,MISER
TKPFRYD,85,4876,82,3,MISER
XNPQPNU,72,4986,42,49,MISER
JJFHKRB,96,2718,26,48,GENEROUS
SCQCMLH,77,5657,91,30,MISER
MYFCVTX,69,5658,78,2,MISER
LTCIQFL,58,7636,89,26,MISER
SBVDTVK,69,4982,93,45,MISER
XEVNEJI,91,4299,49,30,GEEK
LDUVXTP,26,10681,45,33,GEEK
