PJHTIAS,67,232,75,32,GENEROUS
KTOBMVX,26,697,7,18,GEEK
QCQPISC,6,277,67,38,MISER
JEKRLDP,50,788,5,28,GEEK
FOGQDXU,91,908,94,41,GENEROUS
NYRBWFT,83,822,84,46,MISER
VXWAMEN,83,638,92,32,GEEK
OWLEKTV,21,637,36,3,GEEK
THRALOL,71,1045,62,1,GEEK
FHJGJRF,99,825,87,10,GEEK
AQSULFA,65,335,55,45,MISER
QYXDACM,64,411,4,50,GENEROUS
HEFXGNF,18,320,63,44,GEEK
KTJTJBJ,49,934,35,5,GEEK
UUUAYQU,10,571,15,10,GENEROUS
KRYNCQL,89,1015,70,38,GENEROUS
CRQOBXP,40,449,94,46,GENEROUS
CUUPCRK,42,927,27,18,GEEK
RFTHGXA,44,358,72,25,GEEK
JTMQDJU,26,111,12,47,MISER
RJNOOKB,12,226,83,9,MISER
NBMWBHS,19,410,99,2,MISER
XCRVRAA,3,260,45,4,GEEK
FHLJGSK,60,781,52,21,GENEROUS
VWYQWKP,33,423,69,37,GEEK
BSBGXJU,87,744,86,39,MISER
FSREBAC,26,159,30,30,GENEROUS
KPKSENY,93,228,79,32,GENEROUS
HTSSUVS,35,732,34,32,MISER
QCIGVJL,57,654,16,46,GENEROUS
WTAXBGB,78,932,17,20,GENEROUS
DORYNIK,90,849,86,17,GENEROUS
IENDXCD,67,172,68,33,GENEROUS
DCLIDVT,73,726,8,41,GENEROUS
YXQXRHS,92,646,88,4,MISER
QGEYQJC,16,815,27,22,GENEROUS
NWOQNJY,62,202,85,28,GENEROUS
YFBVOTO,15,926,86,11,MISER
KVULQIA,77,416,32,40,GENEROUS
SFVHDDA,22,361,92,14,GEEK
TKFHIYO,41,907,70,37,GEEK
QFBAWUF,65,63,97,44,MISER
GLLHXOT,60,775,50,26,MISER
VHWNMOL,1,203,90,18,GEEK
EMPKNVM,74,354,20,45,GENEROUS
RTJFOOX,81,750,85,33,GEEK
MWQSJJL,22,316,89,34,GENEROUS
FCUKHWB,46,320,66,49,MISER
WCKRVMF,11,745,60,37,GENEROUS
UWEMTRQ,71,126,14,42,MISER
WDEPYUV,8,437,5,17,MISER
HVSCMUF,98,963,59,19,GEEK
QBMGXHP,81,126,14,7,MISER
KFHHGWH,94,539,33,39,GENEROUS
HPHIDLA,40,564,89,33,GENEROUS
HBDEDER,80,289,41,16,GEEK
KLLYHEX,41,634,53,8,GENEROUS
PIOPMWK,47,759,97,41,GEEK
SSYWAWR,47,165,9,41,GEEK
SHRKSMP,48,421,46,20,MISER
SSKKBMV,58,394,91,40,GENEROUS
EXSKGVB,43,383,6,5,GEEK
KYYSPXC,84,59,31,43,MISER
IDEBCRB,89,747,83,39,MISER
EMYHETT,36,1025,39,39,GEEK
RHQIKYY,36,822,59,50,GENEROUS
AOCMHIS,94,306,65,41,MISER
QYPFOLA,27,205,26,42,GENEROUS
CSIMPDK,65,1035,80,10,MISER
EKKFWPY,40,600,44,38,GEEK
HMJIDMD,4,1038,84,6,GEEK
PEMPCPH,100,487,53,16,GEEK
CYRDGEF,62,188,70,16,GEEK
WQTJBJR,19,816,76,19,GEEK
GNUUJCR,56,721,50,23,GEEK
GPGDANU,10,829,69,43,GENEROUS
RLFEVHF,58,1013,97,19,GEEK
YLMYRJO,76,385,23,25,GENEROUS
DKXWDPE,34,176,96,11,GENEROUS
AHYMHXE,15,282,76,25,GEEK
SJNFKQI,90,540,63,24,GENEROUS
JIKGAST,80,687,40,45,MISER
HQGYHVE,93,654,83,42,MISER
AYUSXGR,51,898,46,16,GEEK
MAPJGCT,54,468,25,49,GEEK
OGCESVD,9,94,44,26,MISER
KTMQJES,85,182,81,13,GEEK
AVWSEMB,76,353,34,15,MISER
IUFNIAX,17,576,29,18,MISER
MKBHJGI,79,201,83,35,MISER
TKFTELX,5,716,53,16,GEEK
BOKOWTM,52,225,1,12,GENEROUS
NNLGVQB,28,643,37,13,GENEROUS
EHTUBMM,61,172,13,24,MISER
TDXCAEF,54,68,54,26,GEEK
AWTYPIY,16,790,80,44,GEEK
DGDHSFK,89,746,97,14,GENEROUS
UBTOPGW,16,489,6,40,GENEROUS
LJHIQDP,1,513,63,36,MISER
FVXSCVI,58,509,86,50,GENEROUS
