BSENGVV,47,709,49,8,GEEK
PMKEKKT,65,927,95,44,GEEK
SOQXVON,48,551,20,36,GENEROUS
RNYMWID,42,523,57,36,MISER
ORCKQYI,90,734,74,35,MISER
FGHHPNC,78,863,86,44,MISER
FTQDYCB,72,578,62,41,GENEROUS
XUHINFK,87,915,6,36,GENEROUS
EKOPTUC,60,747,37,4,GEEK
CGRDPXF,28,834,68,2,GENEROUS
UFULBRR,13,764,31,21,GENEROUS
QRLCHEK,26,872,60,8,GENEROUS
LVECQIA,23,811,53,32,GENEROUS
KCEWIBL,22,503,41,17,GENEROUS
UDGTWNC,32,743,87,26,GENEROUS
LDWWIJR,92,972,95,21,MISER
MHLINJT,67,730,70,42,GEEK
TCGNYPA,25,895,13,45,GENEROUS
KQVIOCO,27,833,29,46,MISER
PGILQBE,7,779,74,50,GENEROUS
ANERWWC,12,691,7,44,GENEROUS
FAMQONI,27,896,83,22,MISER
OYHIJAX,92,611,54,4,GEEK
VSTYFIT,36,724,22,15,MISER
EFLXKJW,74,893,40,22,MISER
TCXAVKF,96,619,34,20,MISER
UITUNKO,20,942,64,2,MISER
SKIXURJ,21,879,36,24,GENEROUS
QDJSCKV,3,822,36,1,MISER
EDTPKRS,76,901,59,28,GEEK
RWFXVHK,12,508,11,13,GENEROUS
JNGWQNC,8,679,98,5,GEEK
RLQRJMO,55,658,67,30,GEEK
QOTXJUV,2,661,84,28,GENEROUS
SNDHHQW,98,746,86,21,MISER
NLVKTRB,1,712,50,33,GEEK
COYJKSJ,58,811,96,36,MISER
IJBDHDR,98,671,90,15,MISER
DDMLKJP,3,743,34,44,GEEK
DOWWXEV,11,773,36,38,MISER
MYXHXSN,27,999,79,22,GEEK
DUQTDEM,2,569,47,41,GENEROUS
OQVYPKQ,95,847,73,38,GENEROUS
TNVNTKM,86,587,32,25,MISER
NXWUMWE,50,619,75,26,MISER
SIPHNDW,64,913,72,17,MISER
DFDMDUO,75,932,100,15,GEEK
BWMAYLV,70,643,80,19,GEEK
MSWTUGW,2,737,40,34,MISER
PHJKOSA,49,600,83,39,GEEK
GTIKUDC,25,951,44,31,GENEROUS
OUOYSDU,45,903,21,41,MISER
XPNSXRX,27,922,74,48,GENEROUS
WMTFMNT,90,943,16,45,GEEK
PKYNRML,11,718,39,24,GENEROUS
DTQLWLV,19,776,9,11,GEEK
CNWRRLH,52,676,67,40,MISER
VKTDAWH,54,800,83,5,GEEK
IRJKUCB,9,907,4,50,GENEROUS
SMNSQWR,33,612,49,46,GEEK
LBJIOGX,9,840,51,37,MISER
JPDMNNI,29,705,15,47,MISER
BHLEEKB,54,930,65,41,GEEK
IMMIVIY,89,868,52,24,GEEK
PXIEKKL,41,567,51,18,GENEROUS
MNXVYVB,54,871,52,34,MISER
TPXWHRO,43,926,39,49,GEEK
QNECETE,94,951,70,31,MISER
EOTUOHB,8,596,8,39,GEEK
UIMETNY,32,804,33,33,GEEK
ORDYQLD,50,536,17,26,GEEK
RBCETUI,89,636,33,5,MISER
VMLRYLH,69,964,3,16,GEEK
TEJOXLA,47,681,93,11,GENEROUS
MWBDHQR,43,714,27,10,GEEK
HQAORBI,89,882,42,23,GEEK
SSLWSGE,84,952,100,6,MISER
LSLFWLI,96,611,25,16,GEEK
YBBEPUV,5,740,47,47,MISER
SWWRDKA,85,627,83,12,GENEROUS
YTGNBWC,96,949,13,18,MISER
JWEOWXU,100,816,63,4,GENEROUS
TUGHSFE,49,657,6,25,GENEROUS
TFCTSMS,90,851,25,45,GENEROUS
AMURCCN,76,694,83,22,GENEROUS
MFTDOGA,16,630,84,17,MISER
KQSLWAX,29,950,15,28,MISER
AHXKWQY,21,969,23,8,GEEK
VAJXMKF,13,815,41,41,GENEROUS
SEXAWIP,46,738,42,12,GENEROUS
CDXWCFV,24,608,70,18,GEEK
UGFPTHT,35,654,93,40,GENEROUS
QIPXLSI,22,514,29,40,GENEROUS
LXHJJOY,36,714,61,5,MISER
VBXTKDJ,100,721,10,29,GEEK
BGMXNUN,32,547,69,17,GEEK
KFYSRNV,98,562,93,43,MISER
SBLANHA,84,762,26,37,GEEK
YDCSLQR,34,931,50,15,GENEROUS
UXAGEUR,46,673,28,47,GENEROUS
