ODNDQTQ,13,649,96,INTELLIGENT,CHOOSY
PTSPOLG,11,586,34,RICH,DESPERATE
IOIBCHC,57,382,54,ATTRACTIVE,CHOOSY
MKWCONW,84,503,68,INTELLIGENT,DESPERATE
NWIATTD,87,481,65,ATTRACTIVE,DESPERATE
MJTHQYC,61,312,76,ATTRACTIVE,DESPERATE
QJLNEGU,19,581,7,RICH,DESPERATE
UTACYUJ,81,209,57,RICH,NORMAL
CRTRCGA,16,208,81,RICH,NORMAL
WXRKGJP,3,318,13,ATTRACTIVE,DESPERATE
NLUCOPV,35,437,77,RICH,NORMAL
OUALLJY,34,275,100,ATTRACTIVE,CHOOSY
FTRTXOI,32,222,60,INTELLIGENT,CHOOSY
MFVRGKE,1,385,22,ATTRACTIVE,NORMAL
UKFIVCQ,59,265,17,INTELLIGENT,CHOOSY
TAMXNMW,60,271,93,RICH,DESPERATE
UFSFUBY,69,454,29,INTELLIGENT,CHOOSY
GGFFLKQ,58,421,6,INTELLIGENT,NORMAL
LWGNWSL,86,310,50,INTELLIGENT,DESPERATE
JRPAPVK,70,488,56,RICH,CHOOSY
IIXNPRH,81,239,57,ATTRACTIVE,DESPERATE
BBHOVYR,7,640,96,ATTRACTIVE,NORMAL
YJXPGOC,52,454,89,ATTRACTIVE,CHOOSY
BGSGFDR,65,404,36,ATTRACTIVE,CHOOSY
JPECKVP,38,355,62,RICH,DESPERATE
QEQQETG,26,618,4,ATTRACTIVE,NORMAL
XYSRTJM,59,557,71,INTELLIGENT,CHOOSY
UDKQFDL,50,684,68,INTELLIGENT,CHOOSY
DITKUXK,52,242,36,ATTRACTIVE,CHOOSY
KOPFCID,64,487,54,RICH,DESPERATE
JJAODMK,20,371,65,ATTRACTIVE,DESPERATE
OQNKRVA,27,332,29,ATTRACTIVE,CHOOSY
HNTGABO,77,615,2,ATTRACTIVE,CHOOSY
WWPXVLD,18,258,84,ATTRACTIVE,CHOOSY
BOEAWQI,65,282,58,INTELLIGENT,DESPERATE
SXOJJTJ,10,361,21,RICH,CHOOSY
ANKCMYP,62,655,18,INTELLIGENT,CHOOSY
INYDPFP,95,335,15,RICH,CHOOSY
QBPQBLC,44,351,39,RICH,CHOOSY
AUTIBDB,11,237,93,ATTRACTIVE,NORMAL
RXTBCOO,26,626,19,INTELLIGENT,DESPERATE
MGUDKSI,99,689,1,RICH,NORMAL
NFKEPEW,26,250,53,INTELLIGENT,DESPERATE
PLFBBPG,52,383,75,INTELLIGENT,CHOOSY
PQVLFPX,38,536,17,RICH,NORMAL
BPRFLBL,64,435,43,RICH,CHOOSY
BVCWNPH,56,464,54,RICH,NORMAL
GGHMSFY,11,393,19,ATTRACTIVE,NORMAL
ANOOFFS,95,308,100,ATTRACTIVE,CHOOSY
WRHJXDS,4,422,48,ATTRACTIVE,DESPERATE
