WVFCMLO,76,1212,13,26,MISER
KFIWWQT,89,2805,91,32,GENEROUS
XPIDPSL,51,7202,6,31,MISER
OIQRQUK,5,6287,81,1,GEEK
HOAUHCK,98,3019,81,35,MISER
FNIKJWI,80,9852,31,44,GEEK
KUUMRGW,3,8169,22,47,MISER
YIKJBUO,7,4138,46,46,GEEK
YEPNIDQ,94,6535,14,15,GEEK
OVMXPCV,88,10242,11,35,MISER
NXRSUDR,57,6795,77,48,GEEK
BRKKWTC,69,8743,87,46,GEEK
XCDEOFQ,78,3605,44,36,GENEROUS
AOQNKMA,75,3478,68,49,GEEK
NDKMLJG,29,5600,21,16,MISER
OYFWAGA,75,9398,42,11,GEEK
LTSBJIE,84,9406,46,22,GENEROUS
NMSWTOY,61,3976,15,10,GEEK
VHUAJKU,25,7407,19,30,GEEK
NIPPFDP,76,9719,100,19,GENEROUS
VNPMTVJ,76,6794,3,21,MISER
PYJPEXE,52,6871,46,46,GENEROUS
RDQCDYG,87,2497,64,16,GENEROUS
QBPDJPW,97,4184,63,36,GENEROUS
JYEXUUN,85,9839,29,4,GENEROUS
GNJUSBB,50,9235,39,29,GEEK
POYICHA,44,10395,58,48,GEEK
QFAYUFS,75,3482,44,13,GEEK
TTFBYER,15,10005,52,5,MISER
OBVNRNQ,92,8730,11,24,GEEK
ELSBDKL,30,1511,58,7,GENEROUS
IYLJJGS,1,2427,33,44,MISER
LBWWMPC,77,4229,26,49,GEEK
SRMTHPF,28,4974,88,25,GENEROUS
KXLPCSQ,18,3516,19,50,GEEK
PLCFSIX,87,1500,36,39,GENEROUS
NNMEUMT,16,7476,73,38,GENEROUS
XHVIBQS,31,9212,51,45,MISER
YNIMJKM,61,3968,13,17,MISER
GSMYKYX,99,9916,13,23,MISER
DXEFYIR,34,3707,87,3,MISER
WNAIWOR,59,2373,49,11,GEEK
VSQQOYG,42,6860,98,5,GEEK
KJUIHFN,58,5114,43,30,MISER
VHHKFDJ,87,3153,39,8,MISER
CMMQMBK,30,7720,56,16,GENEROUS
QTXNHBA,37,8150,35,7,MISER
HDPHEYL,87,8534,42,46,MISER
VPWQINK,86,1662,65,38,MISER
XFEPYNA,60,9301,58,23,GEEK
JPPFGLS,92,10744,34,33,GEEK
WCYMSSK,50,2239,29,14,GEEK
GKBJHPJ,95,10090,10,18,GENEROUS
PEMWLMF,7,9530,72,40,GENEROUS
NCGGTGG,45,3095,17,17,GEEK
XSQDSLP,17,1045,100,23,GENEROUS
QHPRAAK,1,1307,67,23,MISER
OSGKOBF,61,8105,12,40,MISER
ENLGANC,69,1835,9,14,GENEROUS
EJFSXGG,69,9240,6,42,GEEK
EUAYDTS,61,3561,58,16,GEEK
ETKITME,87,1055,46,11,MISER
VATJVYJ,34,9837,3,17,GENEROUS
DJMVELI,29,4598,20,35,GENEROUS
HIYOJQW,28,1596,20,20,GEEK
YCRQVIC,59,1133,1,47,GEEK
LWOKRPT,85,3939,57,15,MISER
OUPGQRX,33,8848,31,17,GENEROUS
QVEHQVB,84,10555,30,12,MISER
RAOSOJC,91,5698,10,50,MISER
WKLXMSR,91,5333,24,11,GEEK
KJLHPWD,15,10180,85,9,GENEROUS
XJETGWB,58,4014,43,17,GEEK
EQMRUCR,39,3230,91,38,GEEK
NVGCICM,83,7019,95,33,MISER
CYTKGTO,48,3939,63,17,GENEROUS
VKKQYDY,40,2172,40,49,GEEK
KBMNHWY,73,9296,25,38,GENEROUS
WAFLAPF,9,2075,69,24,GENEROUS
FWNLNTJ,15,9980,63,12,GEEK
EEAKJSJ,88,3245,85,17,GEEK
USJCYNB,11,6551,66,48,GEEK
YNESQJS,96,1822,58,43,GEEK
KBHUOHO,8,5598,98,47,GEEK
YAKLTFU,54,3336,54,7,MISER
FUEMPDJ,79,2500,98,18,GEEK
QRRRUXA,60,6731,34,27,MISER
VNXBIJE,1,1513,26,3,GEEK
ARVVJYQ,17,10469,30,4,GEEK
INMAGHU,81,3173,64,16,MISER
WFIEQNB,23,3562,64,20,GENEROUS
SAVOVNS,95,2572,88,30,GEEK
SGAXCFE,14,5291,48,2,GENEROUS
MJRSQXV,95,10042,57,14,GEEK
YKCGAFG,51,7185,99,35,MISER
VCLFYID,69,1543,15,36,GEEK
JFUFDJP,42,4194,70,34,MISER
QOJSTHA,91,10147,99,6,GENEROUS
UXAKEQN,13,4025,87,43,GEEK
LWJTTJS,79,10426,78,36,GEEK
